id,train_test,pred_type,class,pred,prob_0,prob_1,knn,nbd_bal,lambda.1se,intvar3,var64,intvar8,var35,mainvar1,mainvar2,mainvar8,mainvar9,mainvar4,total_local_score,opp_class,opp_lambda.1se,opp_intvar3,opp_var64,opp_intvar8,opp_var35,opp_mainvar1,opp_mainvar2,opp_mainvar8,opp_mainvar9,opp_mainvar4,opp_total_local_score
120,train,TP,1,1,0.0633,0.9367,299,0.4883,2.00723619636384,-0.0032837564717975,-0.0115707716744227,-0.0170600445751699,0.0346182940194483,-0.0354505015918761,0.0387120406139796,0.0600864318699435,-0.0711774574826951,0.0980802448607189,0.0929544795681289,1,0.953599811942591,-0.00829941028896297,-0.023019869425803,-0.0312754595364727,0.0637992874756366,0.0674195857828966,-0.0680844530166411,0.104499549632573,-0.123489424748708,0.180424042467065,0.161973848341583
121,train,TP,1,1,0,1,299,0.4883,2.50770201173811,3.6771205738357e-06,0.014562445119725,0.0238239176475313,0.027137515932378,0.0302409539540827,0.0753827970292028,0.07719302911001,0.077211039303375,0.0824550606469989,0.408010435863878,1,6.35793864201823,1.27626291829625e-05,0.00637547161019029,0.0102729340742305,0.0121523133550783,0.013345190641788,0.0336426518859273,0.0343376369769752,0.0346650639343229,0.036780277309875,0.18158430241757
122,train,TP,1,1,0.0514,0.9486,299,0.4883,7.37258471155805,-0.00121941261055236,-0.00511384598626757,-0.00572987504237891,0.00573538419325118,0.0233261407253606,-0.0247395164954279,0.0274301812307188,0.0281184968642429,0.0293825578128409,0.0771901106917876,1,6.1208493500767,-0.00147834142675581,-0.00611872456157339,0.00681925384931101,-0.0070124591423608,0.0276724151777933,-0.0292985802005008,0.0324950292397019,0.0333393726370708,0.0347612743573899,0.091179239930076
123,train,TP,1,1,0,1,299,0.4883,5.36972020296377,0.000738950039877894,0.00819572576307978,0.0118046703581779,-0.0123488776112163,-0.0126753123960749,0.0359406389533731,0.0378068599617468,0.0394865464482792,0.0404934310404148,0.149442632557658,1,6.46784699466897,0.000591657044344224,0.00687676534570389,0.00996372323588843,-0.0102597273562626,-0.0106031419687866,0.0304086637681829,0.0319095911331023,0.0333463133716556,0.0341667145885194,0.126400559162347
124,train,TP,1,1,0,1,299,0.4883,1.01724248607482,0.012639360808981,0.0139384491470707,-0.0226822362726576,-0.0284235819449592,0.051499056302102,0.107093498835389,0.143764244197713,0.147186389470887,0.158659520057197,0.583674700601723,1,6.53890907849701,-0.00135204258104525,0.00180747697854651,0.0023011886862752,-0.00397144457766703,0.011210036681357,0.0224748655382993,0.0301056462311318,0.0319324431872218,0.0339699401697442,0.128478110313864
125,train,TP,1,1,0.0567,0.9433,299,0.4883,4.22110238024316,0.000385370285336638,-0.00586736345902235,0.00975324001959866,0.0130862273167063,0.01601073076661,0.0367382436890913,0.0393405161923738,-0.0398127040286735,0.0531071508963475,0.122741411678368,1,0.790957518377708,-0.00586886672075906,0.0382492746441464,-0.0469102680895696,0.0520224807889416,0.0522585393553848,0.125426373731162,-0.130692665091476,0.150388562475765,0.197468454427358,0.432341885520954
126,train,TP,1,1,0.0155,0.9845,299,0.4883,2.2590869542858,0.0119384023790872,-0.0161649703516181,0.0187444529894674,0.0246873918181297,0.0455056428479042,0.0534880414025801,0.0679138266335644,0.0844092110643116,0.0862537463774276,0.376775745160854,1,1.29273261268651,0.0188281262618252,0.0269783929567912,-0.02703072657961,0.0398621662385542,0.0705721859645099,0.0849346163004716,0.106463265271912,0.13380378652215,0.136364508522027,0.590776321458631
127,train,TP,1,1,0.0013,0.9987,299,0.4883,2.40574585774059,-0.00233442399890838,0.0153307874695293,0.0166644183462065,-0.0260647715548557,0.0507344752148616,0.0551316934228665,0.0593149451031166,0.0664214386879179,0.0712846856675096,0.306483248358244,1,7.34680024051427,-0.000618591211439683,0.00589140807249769,0.00600609333857885,-0.00873241585334266,0.0187269655107064,0.0204759100289671,0.0224956921078471,0.0245239521765919,0.0266645362730079,0.115433550443415
128,train,TP,1,1,0.0041,0.9959,299,0.4883,10.2155409772879,-0.00148084508746595,0.00359427813636453,0.00505367599475752,0.00759042625027568,0.0083260726645782,0.0169251665721881,0.0201624116067247,0.0213802871081606,0.0222022629822386,0.103753736227822,1,9.30802047207633,-0.00162855562693925,0.003888896471387,0.00552344684205522,0.00830202015335241,0.00909532520641928,0.0184617506891105,0.0220122267355517,0.0233421430803438,0.0242256431173647,0.113222896668645
129,train,TP,1,1,0.0056,0.9944,299,0.4883,1.38111120276895,-0.00462286500501198,-0.022954839584131,-0.0303565251090352,-0.0323724147655612,0.0466542136403398,-0.049176050410954,0.100185543757581,0.118893824971473,0.123300135056939,0.24955102255164,1,1.51576784004755,-0.00406361368657631,-0.021248502474058,-0.0272250585731918,-0.0305487318678713,0.0432999737419597,-0.0466476119723801,0.0933272087673593,0.111070708078438,0.115258109642235,0.233222481655915
130,train,TP,1,1,0.0141,0.9859,299,0.4883,3.64896252089904,0.00587710926855984,0.00623284818185572,0.0117826939505989,-0.0183111499527234,0.0413547166006325,0.0461032598531854,0.0517853221073715,0.0522990026171183,0.0561716347398145,0.253295437366413,1,3.64896252089904,0.00587710926855984,0.00623284818185572,0.0117826939505989,-0.0183111499527234,0.0413547166006325,0.0461032598531854,0.0517853221073715,0.0522990026171183,0.0561716347398145,0.253295437366413
131,train,TP,1,1,0.001,0.999,299,0.4883,5.54079328779023,0.0024388226025915,-0.00511705703775025,0.00682383545133295,0.0099746359491987,0.0141976447492293,0.0281438282732144,0.0376122452001686,0.0405101162268236,0.0421051214298175,0.176689192844626,1,8.82250981360819,0.00167455782018529,-0.00325740217257682,0.00435762262662085,0.00648822782680712,0.00916774309060708,0.0183362679881765,0.0246690902590752,0.0264652556711555,0.0274620344764566,0.115363397586507
132,train,TP,1,1,0,1,299,0.4883,6.22835381835174,-0.00299013205388067,0.00309505859519791,0.00493685361764583,-0.0103897002012542,0.0251129099481939,0.0341394429465903,0.0349323707870312,0.035596267411383,0.0388245304468477,0.163257601497755,1,4.71152125461793,0.00395787762958297,-0.00447820931644308,0.00629022333534097,-0.0135397148374581,0.0321328535354189,0.0437545850465868,0.0447846867828057,0.0457444423634683,0.0498671142834821,0.208513858822785
133,train,TP,1,1,0.0189,0.9811,299,0.4883,0.134828219239575,0.128787742043728,0.151388925058444,-0.22658077899539,-0.27359249324617,-0.311228334600783,0.311561261123696,0.312625527465485,0.383190447285103,0.43025277947127,0.906405075605383,1,4.62524065029897,0.00898184040548731,-0.0143255749673042,-0.0143287047602954,0.0160409451171796,0.0339411993151743,-0.038097769777964,0.0436828149652316,0.0472829686392531,0.049500544985481,0.132678263922243
134,train,TP,1,1,0,1,299,0.4883,6.12163064072803,0.000626790148278857,-0.00536969681764714,0.00696221649139102,0.00843355171549496,0.0170891985145205,0.0274616219094936,0.0331846472100503,0.0365671085628932,0.0380945839723586,0.163050021706834,1,4.6307890845455,0.000736476782369927,-0.00749702034712902,0.00900691090674452,0.01093790853897,0.0219161666013188,0.0352451168132459,0.0424586919609152,0.0468230773342021,0.0488521447321668,0.208479473322804
135,train,TP,1,1,0.0606,0.9394,299,0.4883,6.07374225508512,-0.00342633818930083,0.00586406041216886,-0.00671103156126423,0.0124032963181525,-0.0236559728322064,-0.02778005493541,0.0298688383416644,-0.032986973868787,0.0364602019791041,-0.00996397433587858,1,3.81448715045182,-0.00548336351692437,0.00832995601978175,-0.0104065273615752,0.0190588074040164,-0.0353374174842198,-0.0417729470536116,0.0454993019317045,-0.0496359100591396,0.0551597915870711,-0.014588308532897
136,train,TP,1,1,0.0174,0.9826,299,0.4883,4.97011646140317,0.00111160271749484,0.00373039112611209,-0.0135179464282892,0.0137600399674565,0.0152543557948411,-0.0166224974304517,0.038102395667749,0.0454943919437038,0.0481145863552262,0.135427319713843,1,3.42570848818952,0.000476060814283477,0.00531304487327835,-0.019135961276194,0.0192978422816387,0.021240214663905,-0.0229215985292844,0.0532327269293277,0.0632496496234659,0.066936296350534,0.187688275730955
137,train,TP,1,1,2e-04,0.9998,299,0.4883,6.06404297951496,-0.00280468250765615,0.00930614836584123,0.00960483861212913,-0.0111838728987455,0.0273382109744416,0.0295521390787534,0.0321069158114262,0.0323225804619757,0.0343519337671283,0.160594211665294,1,10.5970873255696,-0.00158654697251488,0.00563846202108074,0.00568107464104624,-0.00653971252606317,0.0163827776366444,0.0176055137386286,0.0191247091311944,0.0192886971825871,0.0204764910345976,0.096071465887201
138,train,TP,1,1,0,1,299,0.4883,2.89353626501549,0.000668196521320097,0.000741997189570308,0.0120679213091486,0.0130671193390905,0.025644136500241,0.0502132504141687,0.0641601574615328,0.0681544092267782,0.0758935239032123,0.310610711865063,1,7.33616910833515,6.20773045655457e-05,0.000327783971691753,0.00535959171556807,0.00565110825179646,0.011108894602118,0.0219746606433953,0.0284822829915946,0.0302383515240675,0.0333895264118125,0.13659427741661
139,train,TP,1,1,0.2874,0.7126,299,0.4883,0.963441931546809,-0.00665297665968089,-0.0187127128566573,0.033258172791358,0.0386596866721463,-0.0439525165219918,-0.085988958627362,0.105330657438118,0.166792699852683,0.190399105019053,0.379133157107667,1,0.664063151921759,-0.0110059857429107,-0.019582634366774,0.0416072284968573,0.0497817154884138,-0.0626857826016333,-0.107332305998932,0.134544839142167,0.217375368553865,0.246211524139359,0.488913967110413
140,train,TP,1,1,0.013,0.987,299,0.4883,0.177345499106584,-0.0255740890090153,0.080649964368561,-0.0972725515740648,-0.11493976068682,0.216964638748543,-0.235713902984023,0.271619950266112,0.321314856078326,0.441018810124646,0.858067915332264,1,0.234440312764239,-0.0206839172493142,0.0761360777031691,-0.0838308665179851,-0.111509095389569,-0.196029315768956,0.198169217893004,0.251266862800627,0.281708875993979,0.392280594302948,0.787508433767902
141,train,TP,1,1,1e-04,0.9999,299,0.4883,8.87094126865501,0.000693995318936643,0.00472901180351612,0.00611484392556331,0.00842013933448819,0.0168905063357473,0.0197582616387349,0.0230269985937132,0.0256132759737236,0.0258191483514467,0.13106618127587,1,7.36481128710433,0.000796302770800418,0.005657462815243,0.00730010671436652,0.00996761885754553,0.0200199752223505,0.0234495467909099,0.0272940567378874,0.0303964847189597,0.0306235051453146,0.155505059773378
142,train,TP,1,1,0.003,0.997,299,0.4883,7.96836565016481,0.000842511293351952,0.00220345867618929,0.00722708617208845,0.010138932154522,0.020263215409604,0.0268738828526957,0.0268849454078493,0.0273976224046784,0.0280628517828338,0.149894506153813,1,7.96836565016481,0.000842511293351952,0.00220345867618929,0.00722708617208845,0.010138932154522,0.020263215409604,0.0268738828526957,0.0268849454078493,0.0273976224046784,0.0280628517828338,0.149894506153813
143,train,TP,1,1,0.0055,0.9945,299,0.4883,2.91119724893192,-0.00137538697288985,0.00339996049652495,0.0108247837027364,0.0264266902812607,0.0320145329121983,0.0500959796485458,0.0556351576136744,0.0674270573146575,0.0760344421563802,0.320483217153088,1,5.08739987053276,-0.000883366392327947,0.00219993416659249,0.00674308934666362,0.0159181789338735,0.0195195782679954,0.0307886962083923,0.0344297810675895,0.0410294063472514,0.0462427548449992,0.195988052791029
144,train,TP,1,1,0.0019,0.9981,299,0.4883,8.06356042475301,-0.00121668486702821,0.00446406935707797,-0.00464263370830283,0.00680372389578379,-0.00872268081148544,0.0188620183904015,0.0224280294525141,0.0261948270518887,0.0296310569418115,0.0938017257026611,1,8.06356042475301,-0.00121668486702821,0.00446406935707797,-0.00464263370830283,0.00680372389578379,-0.00872268081148544,0.0188620183904015,0.0224280294525141,0.0261948270518887,0.0296310569418115,0.0938017257026611
145,train,TN,0,0,0.8817,0.1183,299,0.5151,0.299302158475097,0.025428914505933,0.0263253649426212,0.0592566809429589,0.100359370960505,0.11846640032092,0.217821918429121,-0.219970375987209,0.337048356605017,0.344593388580589,1.00933001930046,2,0.129560759495158,0.00283706461390674,0.069609862821251,0.093970496704197,0.192590322732333,0.199225251959515,0.276049767000686,-0.319648098669099,0.460682584874017,0.522771808910026,1.49808906094683
146,train,TN,0,0,0.5428,0.4572,299,0.5151,1.57954391073254,0.0107235709241633,-0.0139843382707497,-0.018281717097213,-0.0432515227177581,0.0884066276812437,0.0912825371981029,-0.0917878014324808,0.119288906916345,0.120606538911748,0.263002802113402,2,7.68069271611067,0.00274854092265942,-0.00406226686200584,-0.00477341696165215,-0.0110493887098095,0.0226691525906253,-0.0234493306585498,0.0240123625191139,0.0304073927141857,0.0310067309400466,0.0675097764946135
147,train,TN,0,0,0.9079,0.0921,299,0.5151,3.06190422329873,-0.00866252354769456,0.00916533439502178,0.0122913176441078,-0.0248771784876907,-0.0252500927217293,0.0535951078157487,0.0570097556788887,0.0659679196207834,0.0666106912970582,0.205850331694494,2,0.206193243392971,-0.0513891091752456,0.0640105851858304,-0.146753507571703,-0.148686818852631,0.156739917617842,0.219857424224151,0.293373679085474,0.335197763845815,0.353518819414045,1.07586875377358
148,train,FP,0,1,0.3423,0.6577,299,0.4883,7.13546672903304,0.00582235044065896,-0.00654294262864006,0.00843716346907356,0.00968762689481388,0.00976875253865284,0.0158813449773243,0.0224864660892452,-0.0270273122166984,-0.0317595188203652,0.00675393074406492,1,3.08877320990946,0.0123001362495715,-0.015406322181123,0.0183855015749175,0.0209190269815564,0.0215049250700294,0.0333537605672933,0.0474607857795684,-0.0580328144415023,-0.0675667051533594,0.012918294446952
149,train,TN,0,0,0.6807,0.3193,299,0.5151,6.27826797215889,-0.000545155655987883,-0.00235328110953873,-0.00709528194222377,-0.0070996952702982,-0.0126579696957655,0.0269914663200389,0.0345002543027407,0.0352808618257708,0.0375398287821279,0.104561027556864,2,10.9714515842063,-0.000394022915774459,-0.00148960250594202,-0.00414580470884892,-0.00429040060352217,-0.00744537624708038,0.0161604330551033,0.0204754762312412,0.0210163361374687,0.0223913179831458,0.062278356425791
150,train,TN,0,0,0.8629,0.1371,299,0.5151,0.987306062062998,-0.00090466842188798,0.00107523442851697,-0.00193634829734594,0.0234666047798934,0.0522252755949021,0.0536550531699221,0.101177870893839,0.140720871315557,0.153854000433412,0.523333893896809,2,0.203040706873979,0.010962853133801,0.0436034784844159,0.0636097774429992,0.0714804546653424,0.0782254555498764,0.104829469680962,0.202414610011656,0.320401124857502,0.391157652126814,1.28668487595337
151,train,TN,0,0,0.7803,0.2197,299,0.5151,2.50388483707152,-0.00125260517906225,-0.00713656291974658,0.0118206139226062,-0.0184543680077545,-0.0200217931856345,0.075332541546276,0.0789172656510602,0.0795069308921346,0.0858035203358274,0.284515543055707,2,2.50388483707152,-0.00125260517906225,-0.00713656291974658,0.0118206139226062,-0.0184543680077545,-0.0200217931856345,0.075332541546276,0.0789172656510602,0.0795069308921346,0.0858035203358274,0.284515543055707
152,train,TN,0,0,0.5182,0.4818,299,0.5151,0.0675505239237997,0.10488037375488,-0.142996665212487,-0.213732915141713,-0.254147366851237,0.278340035675754,0.345330404269886,-0.365064885103827,0.548544717493279,0.663645090246975,0.964798789131511,2,3.68979687871612,0.00826203387492802,-0.0148574871395281,-0.0160351148661048,-0.0164509104894071,0.0176563532395086,-0.0281638603815911,0.0468787457167124,0.0516417888547614,0.0638653291535757,0.112796877962855
153,train,TN,0,0,0.5695,0.4305,299,0.5151,3.51749007593409,0.00367911016912649,-0.0118517270199834,0.0156918138610224,0.016443857287235,-0.0190672354616063,0.0427257717640268,0.0454995196017791,0.049860650853114,0.0642518552326039,0.207233616287318,2,3.20500595219699,0.00429575047258515,-0.0128068813538446,0.0168713258802584,0.0179470043426428,-0.0206361593709247,0.04626615652809,0.0489932772064407,0.0539045623286611,0.0694376701763983,0.224272706210307
154,train,TN,0,0,0.6469,0.3531,299,0.5151,5.19635584520803,-7.19970944990658e-06,0.00342863909927444,0.00387044236089226,-0.00940501640455341,-0.0198660263885591,0.0269124253999488,0.0314603619141458,0.0404126823209167,0.044536190941559,0.121342499534175,2,3.58164651971892,3.49180299881548e-05,0.00506309785731289,0.00549438156878796,-0.0124723676661171,-0.027464098164002,0.0368523186945545,0.0438024840034469,0.0559444324025619,0.0615773937614267,0.16883256048796
155,train,TN,0,0,0.7908,0.2092,299,0.5151,0.163687626353634,-0.0127025355489933,0.0929326082157045,-0.128647752311457,-0.136316500716945,0.177041916529232,0.189545837400535,0.407060040166033,0.408323948695315,0.460373074993023,1.45761063742245,2,1.67539363473961,0.00478315730935112,0.0179205710463678,-0.0276788897038483,0.0312994691512042,0.0354885311174307,-0.0390756077897499,0.110856473635783,0.114291131095206,0.11926876288937,0.367153598751115
156,train,TN,0,0,0.8595,0.1405,299,0.5151,7.37210956240695,0.00432085074639863,0.00527577724212602,-0.00681083251953286,-0.00697637807898618,0.024455781851186,0.0256933880001939,0.0298113056812329,0.0299810158551388,0.030196819937894,0.135947728715651,2,3.50234930252181,0.00884162203575657,0.0109526614011681,-0.0126804079053711,-0.0127187406889494,0.0466433886303412,0.0483220120207688,0.0572286384676069,0.0576546348689866,0.058537579387122,0.26278138821743
157,train,TN,0,0,0.7818,0.2182,299,0.5151,3.95524765920659,-0.00173738153258062,-0.00235569252861096,0.0163400231682287,-0.0188332285743711,-0.0221105504132554,0.0471895739929555,0.0516167354445771,0.0517050596614902,0.0531451390166061,0.174959678235039,2,4.7641098081146,-0.00154562400768801,-0.0021446214708131,0.0137030290726338,-0.015892922632635,-0.0188225544683624,0.0403676172836818,0.0438261479767492,0.0440396492732357,0.0452299336226555,0.148760654649458
158,train,TN,0,0,0.5914,0.4086,299,0.5151,12.0858257473543,-0.00372135010694283,0.00493886878674354,-0.00511638180034665,-0.00680516722657291,0.0141838874111766,0.0174106797898258,0.0183711065530393,0.0188588920436097,0.0201550713183813,0.078275606768914,2,17.5344638061488,-0.00262099988351945,0.00342371316130585,-0.00360625878556069,-0.00475103716217827,0.00998198816717123,0.0122294702078962,0.0128894718068688,0.0132561928962099,0.0141682435518296,0.0549707839600231
159,train,TN,0,0,0.7931,0.2069,299,0.5151,4.32720702769793,-0.000804569219233036,-0.00143364594527795,0.00249456752629371,0.00414912888072498,0.00641963982144773,0.0312833057027598,0.0372918682798804,0.0492713222467911,0.0537344458379513,0.182406063131338,2,4.74910437093135,-0.00068344453907783,-0.00135181971459,0.00226062096846041,0.00366416223377117,0.00589116096443839,0.0289037446399285,0.0343175498336001,0.0453887291118857,0.0495128379684692,0.167903541466886
160,train,FP,0,1,0.3967,0.6033,299,0.4883,5.25855873633581,-0.00128144674078705,0.00257050785750398,-0.00712530187378715,0.0138158808896454,-0.0330448795150739,0.0338630435323349,-0.0407352161246886,-0.0416262490664221,-0.0467442763041247,-0.120307937345399,1,8.37311259364098,-0.000736242385368516,0.00174514238134021,-0.00437695438637148,0.00903907550935901,-0.0215374110405601,0.0221168377073316,-0.0266289279884615,-0.027107880924533,-0.0304428898741704,-0.0779292510014342
161,train,FP,0,1,0.469,0.531,299,0.4883,3.02941448041079,-0.00528384777234074,0.0124918757605314,0.0170609705403985,0.0175859107699379,0.0234195063014989,-0.0321391084703525,-0.0529714129032209,-0.0572722627051387,-0.0739996083133357,-0.151107976792022,1,0.356505116942708,-0.04765533703922,0.0551699502807249,0.0578230451872789,0.0780632322415229,0.0966637377647495,-0.111121394872132,-0.198768448835039,-0.246168024337927,-0.317260617889588,-0.633253857499631
162,train,TN,0,0,0.7904,0.2096,299,0.5151,8.4491337567567,-0.00544676730025297,0.00713456621458443,0.00718500112645699,-0.00794388812930306,-0.0193087207316124,0.0210060994353189,0.0242212695022936,0.0268406544470037,0.0289632311084518,0.0826514456729409,2,7.69853600059485,-0.00594053456294524,0.00781795293238901,0.00785489379434001,-0.00868441536378791,-0.0210030333454872,0.0228940794627939,0.0263752333290124,0.0292031986364009,0.0315306257855129,0.0900480006682288
163,train,FP,0,1,0.4314,0.5686,299,0.4883,5.33230657271466,-0.00594383846549904,0.00787121204363737,-0.0119932393425143,-0.0121714691411896,0.0125599827701347,-0.0392434626883027,0.0411937475154005,-0.0423360351905124,-0.0461465818384945,-0.0962096843373401,1,1.74609000238902,-0.0170506779802918,0.0194639815453263,0.0338087921964248,-0.0342008048767807,-0.0350522265643695,-0.0993731033430594,0.105791916660928,-0.106835547232653,-0.118099314794163,-0.251546984388639
164,train,FP,0,1,0.2971,0.7029,299,0.4883,2.36120075137844,-0.00493520334051126,0.0132951136971982,0.0156050846731742,0.0257313726470549,0.0326911219127286,-0.0539747854005064,-0.0871264528869064,-0.0876958746562223,0.0897383784224691,-0.0566712449315214,1,1.48290288713346,-0.00822581460224172,0.0190805739205134,0.0219793390508404,0.0381048160559478,0.0472513711664065,-0.075493442919317,-0.124998539991036,-0.126545393112553,0.129348602166673,-0.079498488264767
165,train,FP,0,1,0.4268,0.5732,299,0.4883,0.098862419161698,-0.0786006695828241,0.122522643401687,0.139299568822242,0.24469452033873,-0.256914860579555,-0.283974882279364,-0.350644541676192,-0.395812639218934,-0.462862769706309,-1.32229363048052,1,0.098862419161698,-0.0786006695828241,0.122522643401687,0.139299568822242,0.24469452033873,-0.256914860579555,-0.283974882279364,-0.350644541676192,-0.395812639218934,-0.462862769706309,-1.32229363048052
166,train,FP,0,1,0.4375,0.5625,299,0.4883,13.5606787323596,-0.00138616080896976,-0.00236972864345004,0.00302954057165457,0.00489396523724437,0.00559871104422345,-0.0134739540138764,-0.0155968772855748,-0.0172916555634759,-0.0193193017712953,-0.0559154612335198,1,3.68659017652714,-0.00524966587905737,-0.00870558238515443,0.0100046899176527,0.0159504749371206,0.01864955399319,-0.0441583413925259,-0.050508312227463,-0.0561044987785467,-0.0622251071170875,-0.182346788931872
167,train,TN,0,0,0.6284,0.3716,299,0.5151,2.45260470808192,0.00148356675468146,-0.00201836675121678,-0.00553528473611542,-0.0214331227581135,0.0332077878391128,0.0575719133271952,0.0665062620540604,0.0748697466095338,0.078894205591602,0.28354670793074,2,1.54030723583693,-0.00180635029985413,0.00339390684048742,-0.00451855181369769,-0.0309027951225193,0.0446029763051475,0.0807579839736432,0.0941778840225112,0.106803033854109,0.113712377373922,0.406220465133748
168,train,TN,0,0,0.7182,0.2818,299,0.5151,0.567061253487952,0.0206170939327286,-0.0459052291431439,0.0759959253159609,-0.081473055367671,0.0892392308568516,0.109931806221277,0.164537124003608,0.19422450773339,0.24593440798371,0.773101811536711,2,4.8186224852205,0.00363506253437278,-0.00461918911577312,0.0121953729845584,0.0137405692352307,-0.0163373320526824,0.0275351306583432,0.0357937636206554,0.0367776342794997,0.0493366710845472,0.158057683228752
169,train,TN,0,0,0.5548,0.4452,299,0.5151,2.7418515751224,-0.00524483809703329,-0.0157203453807361,0.0205369109055953,-0.024752076987462,0.0479940460530482,0.0662603330357339,0.0684937248143083,0.0695700529471941,0.0736364974629877,0.300774304753636,2,3.00917871886203,-0.00491559274024431,-0.0145272100231233,0.0187634137246681,-0.022900533808749,0.044635510676267,0.0614275853667926,0.0636772942440078,0.064463889202948,0.0681930251797222,0.278817381822289
170,train,TN,0,0,0.7677,0.2323,299,0.5151,5.72112967787665,-0.000383197727231259,0.000442191431596107,-0.00627216414383327,-0.00801877710725812,-0.0114830920163047,0.0270903673393422,0.0277957194087699,0.0383123742621175,0.0407555430021689,0.108238964449367,2,2.71800010123643,0.000436469536888341,-0.000452144664865097,-0.0109131427987211,-0.0153731393291366,-0.0224370090232041,0.0509824161439662,0.0524643929135605,0.0747752232262326,0.0786272384201637,0.208110304424884
171,train,TN,0,0,0.6924,0.3076,299,0.5151,2.81537883480495,-0.0115820541633689,0.0128969053707384,-0.0132635059585049,0.0147478996935393,-0.0192313170628977,0.0711598361664699,0.0716851316094067,0.0723070694161094,0.0733589109388233,0.272078876010316,2,3.39113377369221,-0.00991449266718442,0.0109068883448374,-0.0115446158720753,0.0128472002474613,-0.0166847804510422,0.0609477170943469,0.0615184382851095,0.0622329271499088,0.063045512333031,0.233354794464393
172,train,TN,0,0,0.9142,0.0858,299,0.5151,0.758221064761326,0.00205561293523512,0.0307630122479352,0.0379918099865666,0.0618006526409517,-0.0779812233089647,0.0856345829463949,0.160386729943063,0.171920511666369,0.175017043019386,0.647588732076937,2,16.3353776463471,0.00024741288245114,-0.000680964333528979,0.00187242588450802,0.00381544293866085,-0.00673065122759605,0.00857181167589997,0.0120239458116404,0.0136866999636309,0.0140841941608022,0.0468903177564684
173,train,FP,0,1,0.417,0.583,299,0.4883,0.108451562600512,-0.0965368392815727,0.169434684577795,0.206338580705059,0.225948100881589,-0.251619170875681,-0.259851801444391,-0.272606106554734,-0.340618176296825,-0.551125978255156,-1.17063670654392,1,0.0620599714431163,-0.126773933697428,0.212203750846181,0.222496417467924,-0.259069361828475,0.2856841929076,-0.297817411401722,-0.341687676898487,-0.365629651556513,-0.704561589023478,-1.3751552631844
174,train,TN,0,0,0.5809,0.4191,299,0.5151,7.07102243854168,-0.000654850287285859,0.00550844603618249,-0.00661525015272873,-0.0114210666532081,0.0255306121596684,0.0285214275014267,0.0289719270011774,0.0334093642242441,0.0340844394775987,0.137335049307075,2,3.35930852574807,-0.000841003031556933,0.0120590975801579,-0.0129051557236928,-0.0218242022642527,0.0481742003203162,0.0549283238086369,0.0553569250134578,0.0630388706864165,0.0647273160514731,0.262714372440956
175,train,TN,0,0,0.6491,0.3509,299,0.5151,4.40468923423672,-0.00516758046695821,-0.00973032480560478,-0.0101951038121508,-0.0109272514499999,-0.0181435195174688,0.038502770119514,0.044439199511332,0.0460663818664618,0.0509868668439732,0.125831438289098,2,11.1674926914562,-0.00221754720588303,-0.00411010817762635,-0.00426428802992123,-0.00490350058140816,-0.00755785172914768,0.0165953620753841,0.0190082554923687,0.0195250367422213,0.0218271171593961,0.0539024757453838
176,train,TN,0,0,0.6594,0.3406,299,0.5151,0.292172731331221,0.0276797674039574,0.0304495944876844,0.117164074430162,-0.132965140384242,0.156374696197383,-0.183959639902985,0.222781338899854,0.266280596305431,0.275809858611743,0.779615146048989,2,2.72481267107508,0.00364407902505099,0.0198275374282041,0.0234007110748508,0.0241651704400779,-0.0287642307999195,-0.0525364645632178,0.0566733077494514,0.0652806652752313,0.0659308059567494,0.177621581586478
177,train,FP,0,1,0.4566,0.5434,299,0.4883,0.635327045891703,-0.0268091310174128,0.0324095033222431,-0.0671678212853754,-0.0868639580215181,-0.0933040233729015,0.124593753370415,-0.12747362938194,-0.172381430799255,-0.225828889845457,-0.642825627031201,1,0.33126004828697,-0.0416172626600412,0.0530386642558661,-0.111905958195633,-0.126508771411487,-0.14079952177995,-0.160138253713584,0.167567201231905,-0.23097824659476,-0.345395921242534,-0.936738070110219
178,train,TN,0,0,0.6988,0.3012,299,0.5151,7.89091771022,-0.00587629151748826,-0.00657245543873646,0.00776081209019115,-0.0108834685514553,0.0212530060849958,0.0222551688400313,0.0234833373102034,0.02916839769062,0.0317417632385876,0.112330269746949,2,0.304078770269496,-0.0594736140079419,-0.0788172488439475,0.119956731669479,-0.127202276701204,0.168730592384129,0.174749454737414,0.217522573318821,0.337219172299029,0.347921788775371,1.10060717363115
179,train,TN,0,0,0.7089,0.2911,299,0.5151,6.3802219527765,0.0037197618760065,-0.00503290630664906,0.00794549238881617,-0.0109049607909807,0.0270555834701208,0.0280058782127612,0.0316771974871631,0.0347701846459239,0.0361047347024376,0.153340965685599,2,13.4297556313058,0.00180156609012595,-0.00247130952453783,0.00389058977667918,-0.00550683948111345,0.0135045137571309,0.0141582660330064,0.0160675258067167,0.0174600680834212,0.0181239137917314,0.0770282943331605
180,train,FP,0,1,0.4,0.6,299,0.4883,9.87059804681429,0.000605713246129865,-0.00521105704072701,-0.00657027663701139,0.00774235979035851,0.00833460496398417,-0.0167744363276416,0.0213790476739666,-0.0236290918073453,-0.0258184216974274,-0.0399415578357136,1,6.19902324391937,0.00083034339362974,-0.00786624892483735,-0.0102619628793485,0.0119225045648235,0.0128586112944547,-0.0258130995235388,0.0327142924156824,-0.0362783085826128,-0.0396363636494279,-0.061530231891175
